"ID","Player","Team","Position","RkOv","Status","Age","Score","FGM","FG%","3PTM","3PT%","FT%","PTS","OREB","DREB","AST","ST","BLK","TO","A/TO"
"049dw","Nicolas Laprovittola","SA","PG,G","1112","FA","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"031m5","Shane Larkin","(N/A)","PG,G","1113","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04tm1","Terry Larrier","(N/A)","PF,F","1114","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"031n5","Joffrey Lauvergne","(N/A)","PF,F,C","1115","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"055sh","Vic Law","(N/A)","PG,G,SF,F","1116","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05uwa","A.J. Lawson","TOR","SG,G","1117","FA","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"059q4","Dedric Lawson","(N/A)","SF,PF,F","1118","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"01end","Ty Lawson","(N/A)","PG,G","1119","FA","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04ewj","T.J. Leaf","(N/A)","PF,F","1120","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0524h","Jalen Lecque","(N/A)","PG,SG,G","1121","FA","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"005lc","Courtney Lee","(N/A)","SG,G,SF,F","1122","FA","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04uwn","Marcus Lee","MIA","C","1123","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04mus","Walt Lemon Jr.","(N/A)","SF,F","1124","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"027oz","Kawhi Leonard","LAC","SG,G,SF,F","1125","Dcks","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"02nfb","Meyers Leonard","OKC","PF,F,C","1126","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04exd","Mathias Lessort","LAC","PF,F","1127","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"027pp","Jon Leuer","(N/A)","PF,F,C","1128","FA","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"023tj","Dwight Lewis","(N/A)","SG,G","1129","FA","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05wy5","Matt Lewis","(N/A)","SG,G","1130","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"027q2","DeAndre Liggins","MIA","SG,G,SF,F","1131","FA","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"01wlo","Jeremy Lin","(N/A)","PG,SG,G","1132","FA","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04vy1","Zach Lofton","DET","SG,G","1133","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04846","Shawn Long","(N/A)","PF,F,C","1134","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04uq4","Jordan Loyd","(N/A)","PG,G","1135","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04ewo","Tyler Lydon","(N/A)","PF,F","1136","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"043cl","Sheldon Mac","(N/A)","SG,G","1137","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"02wcx","Scott Machado","LAL","PG,SG,G","1138","FA","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"027pj","Shelvin Mack","(N/A)","PG,G","1139","FA","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04xgh","Daryl Macon","(N/A)","PG,G","1140","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04xhr","J.P. Macura","CLE","SG,G","1141","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05qt2","Yam Madar","(N/A)","PG,G","1142","FA","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03zl4","Josh Magette","(N/A)","PG,G","1143","FA","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05qz2","Will Magnay","(N/A)","SF,PF,F,C","1144","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"001ae","Ian Mahinmi","(N/A)","C","1145","FA","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05xn9","Denzel Mahoney","(N/A)","SG,G","1146","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"059y7","Matur Maker","(N/A)","C","1147","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03lgm","Thon Maker","(N/A)","PF,F,C","1148","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05qy9","Karim Mane","(N/A)","PG,G","1149","FA","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05qu3","Nico Mannion","(N/A)","PG,G","1150","FA","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03e7j","Devyn Marble","(N/A)","SG,G,SF,F","1151","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"051q4","Vanja Marinkovic","(N/A)","SG,G,SF,F","1152","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0018z","Shawn Marion","(N/A)","SG,G,SF,F","1153","FA","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"01byj","Cartier Martin","(N/A)","SG,G,SF,F","1154","FA","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03r7j","Jarell Martin","(N/A)","PF,F,C","1155","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"052c4","Jeremiah Martin","(N/A)","PG,G","1156","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"001by","Roger Mason Jr.","SAC","SG,G","1157","FA","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04ewy","Frank Mason","(N/A)","PG,G","1158","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"059vz","CJ Massinburg","(N/A)","PG,G","1159","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04xgl","Yante Maten","(N/A)","SF,F","1160","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04jw2","Mangok Mathiang","CHA","PF,F,C","1161","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05qyo","Charles Matthews","(N/A)","PG,SG,G","1162","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"055c6","Luke Maye","(N/A)","PF,F","1163","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"005l8","O.J. Mayo","(N/A)","PG,SG,G","1164","FA","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"005l7","Luc Mbah a Moute","(N/A)","SF,PF,F","1165","FA","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03jvs","James Michael McAdoo","PHI","PF,F","1166","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04ll1","Tahjere McCall","(N/A)","SG,G","1167","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"042ny","Patrick McCaw","(N/A)","SG,G,SF,F","1168","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04uq7","Brandon McCoy","(N/A)","C","1169","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04lci","Erik McCree","UTA","SF,F","1170","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03ad6","Chris McCullough","DET","PF,F","1171","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03e6y","K.J. McDaniels","(N/A)","SF,F","1172","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05qte","Sean McDermott","(N/A)","SF,F","1173","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"059fy","William McDowell-White","(N/A)","SG,G","1174","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03e6p","Mitch McGary","(N/A)","PF,F,C","1175","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03e7m","Jordan McRae","(N/A)","PG,SG,G","1176","FA","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0019k","Josh McRoberts","DAL","PF,F,C","1177","FA","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"01env","Jodie Meeks","(N/A)","SG,G","1178","FA","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04gwa","Kennedy Meeks","(N/A)","C","1179","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03soi","Salah Mejri","(N/A)","C","1180","FA","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"055bw","Nicolo Melli","(N/A)","PF,F","1181","FA","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"02nfm","Fab Melo","DAL","C","1182","FA","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03e7f","Vasilije Micic","(N/A)","PG,G","1183","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03r7n","Jordan Mickey","(N/A)","PF,F,C","1184","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"059cg","Eric Mika","(N/A)","C","1185","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"059g2","Isaiah Miles","(N/A)","SF,F","1186","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"00157","Darko Milicic","BOS","C","1187","FA","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"02nga","Darius Miller","(N/A)","SG,G,SF,F","1188","FA","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05wy4","Isaiah Miller","(N/A)","SG,G","1189","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03woz","Malcolm Miller","(N/A)","SG,G,SF,PF,F","1190","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"00152","Mike Miller","(N/A)","SG,G,SF,F","1191","FA","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"023z9","Elijah Millsap","(N/A)","SG,G,SF,F","1192","FA","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03r7k","Nikola Milutinov","(N/A)","C","1193","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03wqu","Nick Minnerath","CLE","PF,F","1194","FA","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"027p8","Nikola Mirotic","(N/A)","SF,PF,F","1195","FA","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"02h0c","Tommy Mitchell","(N/A)","PG,SG,G","1196","FA","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04l17","Naz Mitrou-Long","(N/A)","PG,SG,G","1197","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0524i","Adam Mokoka","(N/A)","SG,G","1198","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03rxk","Luis Montero","DET","SF,F","1199","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05qz8","EJ Montgomery","(N/A)","SF,PF,F","1200","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04j1u","Ben Moore","(N/A)","SF,F","1201","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04vxx","Doral Moore","(N/A)","C","1202","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"027q4","E'Twaun Moore","ORL","SG,G","1203","FA","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03gyn","Eric Moreland","(N/A)","PF,F","1204","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04jw7","Jeremy Morgan","MEM","SG,G","1205","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"027pq","Darius Morris","(N/A)","PG,SG,G","1206","FA","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"027p5","Donatas Motiejunas","(N/A)","PF,F,C","1207","FA","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04fj7","Johnathan Motley","(N/A)","SF,PF,F","1208","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03jm2","Brock Motum","(N/A)","PF,F","1209","FA","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05r1s","Trey Mourning","(N/A)","PF,F","1210","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"01vqb","Timofey Mozgov","(N/A)","C","1211","FA","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"031m1","Shabazz Muhammad","(N/A)","SG,G,SF,F","1212","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"01eo7","Byron Mullens","(N/A)","PF,F,C","1213","FA","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"059cx","Jordan Murphy","(N/A)","SG,G","1214","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"042n4","Jamal Murray","DEN","PG,SG,G","1215","Guns","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04qs6","Dzanan Musa","(N/A)","SF,F","1216","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03e6r","Shabazz Napier","(N/A)","PG,SG,G","1217","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"01uzo","Hamady Ndiaye","(N/A)","C","1218","FA","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"01wpw","Gary Neal","ATL","PG,SG,G","1219","FA","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0018b","Jameer Nelson","(N/A)","PG,G","1220","FA","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"01n8i","Spencer Nelson","(N/A)","SF,PF,F","1221","FA","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"01nik","Luke Nevill","IND","C","1222","FA","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04lbv","Landry Nnoko","(N/A)","C","1223","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"00111","Joakim Noah","(N/A)","PF,F,C","1224","FA","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0010y","Andres Nocioni","PHI","SF,PF,F","1225","FA","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"031m3","Lucas Nogueira","(N/A)","PF,F,C","1226","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0522v","Zach Norvell","(N/A)","SG,G","1227","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0013n","Steve Novak","MIL","SF,PF,F","1228","FA","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04xgj","Kendrick Nunn","LAL","PG,SG,G","1229","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0393n","James Nunnally","(N/A)","SF,F","1230","FA","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03siq","JJ O'Brien","(N/A)","SF,F","1231","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03e72","Johnny O'Bryant III","(N/A)","PF,F","1232","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"00508","Lukasz Obrzut","(N/A)","C","1235","FA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0484a","Daniel Ochefu","(N/A)","C","1236","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0019j","Greg Oden","(N/A)","C","1237","FA","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"059il","Norense Odiase","(N/A)","C","1238","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0014o","Lamar Odom","NY","SF,PF,F","1239","FA","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0010j","Emeka Okafor","PHI","C","1240","FA","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03ad1","Jahlil Okafor","(N/A)","C","1241","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04qs8","Elie Okobo","(N/A)","PG,G","1242","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"001bg","Mehmet Okur","POR","C","1243","FA","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04xic","Nuni Omot","(N/A)","SF,F","1244","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0013q","Jermaine O'Neal","(N/A)","C","1233","FA","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05ux2","EJ Onu","(N/A)","PF,F","1245","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03732","Arinze Onuaku","ORL","PF,F","1246","FA","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"042nx","Chinanu Onuaku","POR","PF,F,C","1247","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"02ngd","Kyle O'Quinn","(N/A)","PF,F,C","1234","FA","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"031n1","Romero Osby","ORL","SF,PF,F","1248","FA","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04hon","Yakuba Ouattara","BKN","SG,G","1249","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0017z","Bo Outlaw","ORL","PF,F","1250","FA","54","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0019a","Travis Outlaw","(N/A)","SF,PF,F","1251","FA","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"059im","Tariq Owens","(N/A)","PF,F","1252","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"000zo","Zaza Pachulia","(N/A)","C","1253","FA","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"042oe","Marcus Paige","(N/A)","PG,G","1254","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"059qa","James Palmer Jr.","(N/A)","SG,G","1255","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"023vc","Kevin Palmer","WAS","SG,G,SF,F","1256","FA","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"059wu","Bubu Palo","(N/A)","PG,G","1257","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"042n9","Georgios Papagiannis","POR","C","1258","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"02ngc","Kostas Papanikolaou","DEN","SF,PF,F","1259","FA","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"02gvk","Jeremy Pargo","GS","PG,SG,G","1260","FA","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"027pn","Chandler Parsons","(N/A)","SF,PF,F","1261","FA","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04ewp","Anzejs Pasecniks","(N/A)","C","1262","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05qzb","Devonte Patterson","(N/A)","SF,F","1263","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"01scu","Patrick Patterson","(N/A)","PF,F","1264","FA","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04ewh","Justin Patton","(N/A)","C","1265","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"044td","Brandon Paul","SA","SG,G","1266","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04l1u","L.J. Peak","(N/A)","SG,G","1267","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"005l9","Nikola Pekovic","MIN","C","1268","FA","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03wm7","Kleon Penn","(N/A)","C","1269","FA","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"059fw","Josh Perkins","(N/A)","PG,G","1270","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"00105","Kendrick Perkins","(N/A)","C","1271","FA","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04k4q","London Perrantes","(N/A)","PG,G","1272","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04exh","Alec Peters","(N/A)","PF,F","1273","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"059cm","Lamar Peters","(N/A)","PG,G","1274","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05ujo","Filip Petrusev","(N/A)","SF,PF,F,C","1275","FA","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05xog","John Petty","(N/A)","SG,G","1276","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04zi8","Tarik Phillip","(N/A)","PG,G","1277","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"00131","Mickael Pietrus","(N/A)","SG,G,SF,F","1278","FA","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"055ol","Isaiah Pineiro","(N/A)","SG,G","1279","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"059vm","Kavion Pippen","(N/A)","C","1280","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"043i5","Marshall Plumlee","(N/A)","C","1281","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"02nfq","Miles Plumlee","(N/A)","PF,F,C","1282","FA","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03r86","Sir'Dominic Pointer","CLE","SF,F","1283","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"052h2","Vincent Poirier","(N/A)","C","1284","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"01uyz","Quincy Pondexter","(N/A)","SG,G,SF,F","1285","FA","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"059fz","Shamorie Ponds","(N/A)","PG,G","1286","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05gwp","Jontay Porter","(N/A)","PF,F","1287","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"00102","James Posey","IND","SG,G,SF,F","1288","FA","49","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"047j6","Alex Poythress","(N/A)","SF,F","1289","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04rvz","Billy Preston","CLE","SF,PF,F","1290","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05uj7","Jason Preston","LAC","PG,SG,G","1291","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"01enm","A.J. Price","PHO","PG,G","1292","FA","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"02oyy","Pablo Prigioni","(N/A)","PG,SG,G","1293","FA","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0012k","Tayshaun Prince","(N/A)","SF,PF,F","1294","FA","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"042o2","Zhou Qi","HOU","PF,F","1295","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"044tf","Tim Quarterman","HOU","PG,G","1296","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0015t","Chris Quinn","CLE","PG,SG,G","1297","FA","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03llv","Ivan Rabb","(N/A)","PF,F","1298","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05xo8","Brandon Rachal","(N/A)","SG,G","1299","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03r8a","Nikola Radicevic","DEN","PG,G","1300","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"033b7","Miroslav Raduljica","MIN","C","1301","FA","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"045gs","Chasson Randle","(N/A)","PG,G","1302","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03wp0","Levi Randolph","(N/A)","SG,G","1303","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0018o","Shavlik Randolph","DEN","PF,F","1304","FA","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04k0r","Xavier Rathan-Mayes","MEM","PG,G","1305","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"055ok","Josh Reaves","(N/A)","SG,G","1306","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0018d","JJ Redick","(N/A)","SG,G","1307","FA","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"02x6i","Willie Reed","CHI","PF,F,C","1308","FA","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05xkz","Nate Renfro","(N/A)","SF,F","1309","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04xl8","Cameron Reynolds","HOU","SG,G,SF,F","1310","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"00501","Darius Rice","(N/A)","SF,PF,F","1311","FA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"01uzt","Ryan Richards","(N/A)","PF,F,C","1312","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0051o","Anthony Richardson","(N/A)","SF,PF,F","1313","FA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"042nh","Malachi Richardson","PHI","SG,G","1314","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05qtp","Grant Riller","PHI","PG,G","1315","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"031md","Andre Roberson","BKN","SG,G,SF,F","1316","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"01ng3","Lawrence Roberts","(N/A)","SF,PF,F","1317","FA","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04hop","Devin Robinson","(N/A)","SG,G,SF,F","1318","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"015xx","Frank Robinson","(N/A)","PG,SG,G","1319","FA","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03aqc","Glenn Robinson","(N/A)","SG,G,SF,F","1320","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04qrq","Jerome Robinson","(N/A)","SG,G","1321","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0017t","Nate Robinson","NO","PG,SG,G","1322","FA","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"02nf5","Thomas Robinson","(N/A)","PF,F,C","1323","FA","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"01nal","Leon Rodgers","(N/A)","SF,PF,F","1324","FA","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"01uzp","Magnum Rolle","(N/A)","PF,F,C","1325","FA","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"005kl","Brandon Rush","POR","SG,G,SF,F","1326","FA","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"051oz","Luka Samanic","NY","PF,F","1327","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
